Unique_id,Site,Year,TimePeriod,dN15,Percent_N,Percent_C,C_to_N_ratio,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Date,Time,Latitude,Longitude,Distance_to_crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon,Microbial_PCoA_Axis1,Microbial_Species_Richness,Microbial_Evenness,Ultra.Violet.Humic.like,Tyrosine.like,Visible.Humic.like,Marine.Humic.like,Tryptophan.like,Lignin.like,M.C,HIX,BIX,FI,FishNH4_l_min_m2,FishBiom_g_m2
id_1024,OPU 2,2021,2021-May,NA,0.79,27.32,34.72,0.25,2.53,0.87,1.57,5/25/2021,14:20:00,-17.50653919,-149.8576045,2172.64,57.4,2062.4300000000003,14.74,1628.15,Papeto'ai,N,Bay,Papetoai,-0.0345309,368,0.66963931,0.020041902,0.052554168,0.020096229,0.023978992,0.03243479,0.012640051,1.193208555,1.145937928,0.784990258,1.569215224,0.4544457435062641,7.736866846797756
id_1025,1,2022,2022-April,NA,0.645019185,26.4148936,40.95,0.17,0.69,0.66,0.56,4/12/2022,16:25:00,-17.58796058,-149.850116,843.22,195.02,1000.3299999999999,220.27,195.02,Vai'anae/Atiha,SW,Fringing reef,Vaianae,NA,NA,NA,0.034936288,0.045490815,0.033541723,0.044572961,0.17733728,0.111593684,0.752512788,0.70733511,1.037690882,2.012285459,0.41977521165597803,7.031466662715283
id_1026,2,2022,2022-April,NA,0.675613401,30.13684562,44.61,0.17,0.73,0.74,1.44,4/12/2022,16:00:00,-17.59042955,-149.8513141,553.98,506.75,809.65,250,506.75,Vai'anae/Atiha,SW,Mid lagoon,Vaianae,NA,NA,NA,0.011294373,0.03382864,0.011065838,0.013864234,0.03831275,0.027697083,0.798157194,0.646390642,0.946505827,1.783045109,0.4594695715908492,8.13817648806909
id_1027,3,2022,2022-April,NA,0.675208393,29.34417578,43.46,0.14,0.69,0.21,1.01,4/12/2022,12:43:00,-17.59052703,-149.861271,307.21999999999997,1164.85,1707.27,290.83,1164.85,Vai'anae/Atiha,SW,Reef crest,Vaianae,NA,NA,NA,0.016248719,0.055218662,0.018312551,0.020786907,0.08557078,0.033348942,0.88096564,0.693537959,0.908624664,1.887590156,0.8917968307410538,15.450020429839386
id_1028,4,2022,2022-April,NA,0.529295376,29.47237332,55.68,0.2,0.82,3.18,4.43,4/12/2022,13:25:00,-17.58473849,-149.8584346,968.8599999999999,664.71,1788.31,203.81,664.71,Vai'anae/Atiha,SW,Fringing reef,Vaianae,NA,NA,NA,0.011629478,0.032827262,0.011668135,0.016843592,0.034747087,0.017141552,0.692734356,0.924956598,0.92365954,1.821209382,0.27188172309865605,4.8484267724096926
id_1029,5,2022,2022-April,NA,0.618298325,27.94721006,45.2,0.14,0.69,0.63,1.66,4/12/2022,12:00:00,-17.58509698,-149.8672942,205.62,1171.22,1732.1499999999999,450.97,1610.76,Vai'anae/Atiha,SW,Reef crest,Vaianae,NA,NA,NA,0.010697072,0.044071688,0.010592198,0.015663133,0.062502583,0.046153773,0.676250282,0.523365674,0.874717908,1.961357807,0.7255754653259993,12.88687961911511
id_1030,6,2022,2022-April,NA,0.627959236,27.96322229,44.53,0.14,0.67,0.64,1.57,4/12/2022,10:00:00,-17.57797027,-149.8731899,200.52,1057.87,735.57,595.65,2279.93,Vai'anae/Atiha,SW,Reef crest,Vaianae,NA,NA,NA,0.010417741,0.029735248,0.008962873,0.012214706,0.042874989,0.031384858,0.733777183,0.696357224,0.905601455,2.031678368,1.1884876580109103,20.48357366275276
id_1031,7,2022,2022-April,NA,0.682534479,27.68335029,40.56,0.12,0.98,0.3,1.12,4/12/2022,10:36:00,-17.57851023,-149.8622209,1040.23,292.1,1847.12,48.29,1155.44,Vai'anae/Atiha,SW,Fringing reef,Vaianae,NA,NA,NA,0.016831242,0.052512392,0.017890028999999998,0.022981897,0.049711044,0.025377298,0.778440057,0.789981175,0.8599335,1.742211106,0.08604086403309984,1.4509244776665071
id_1032,8,2022,2022-April,NA,0.63225795,27.70439108,43.82,0.13,0.7,0.75,2,4/12/2022,14:10:00,-17.58234638,-149.8545238,1399.1799999999998,211.44,1770.73,10.02,211.44,Vai'anae/Atiha,SW,Fringing reef,Vaianae,NA,NA,NA,0.007802678,0.026997837,0.008938849,0.007151849,0,0,1.249865507,2.175853924,0.553139122,1.803092316,0.3796111995206161,7.111537806489101
id_1033,9,2022,2022-April,NA,0.709946275,27.5948815,38.87,0.11,0.7,0.27,0.2,4/7/2022,15:03:00,-17.57452698,-149.8740018,377.77,859.38,525.73,273.81,2416.43,Vai'anae/Atiha,SW,Reef crest,Vaianae,NA,NA,NA,0.00878607,0.018752362,0.007208947,0.010655429,0,0,0.676551529,1.208077608,0.703173729,2.186407246,0.6040869868737996,10.924742213792134
id_1034,10,2022,2022-April,NA,0.587847615,29.59545471,50.35,0.14,0.68,0.64,0.56,4/12/2022,09:28:00,-17.5752091,-149.8700014,628.8199999999999,586.2700000000001,908.48,193.92,1988.96,Vai'anae/Atiha,SW,Mid lagoon,Vaianae,NA,NA,NA,0.008002059,0.02393678,0.006745185,0.011763349,0,0,0.573406851,2.213398882,0.677251101,2.078543836,0.7663843233428218,13.297351439102096
id_1035,11,2022,2022-April,NA,0.702871093,26.53570267,37.75,0.15,1.05,0.38,1.03,4/12/2022,09:00:00,-17.5727299,-149.8661581,1132.1799999999998,133.13,1316.85,34.15,1831.95,Vai'anae/Atiha,SW,Fringing reef,Vaianae,NA,NA,NA,0.015799038,0.056737058,0.017686557,0.016587665,0.043861399,0,1.066247588,1.055512241,0.959574418,1.877508395,0.4801364598697795,8.295997237047114
id_1036,12,2022,2022-April,NA,0.630087912,28.59701842,45.39,0.15,0.71,0.98,2.51,4/17/2022,10:30:00,-17.59364896,-149.8482386,309.66,800.92,340.22999999999996,162.79,800.92,Vai'anae/Atiha,SW,Reef pass,Vaianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3494086255465472,6.0434096131285475
id_1037,13,2022,2022-April,NA,0.685713339,26.19071801,38.19,0.11,1.29,0.38,0.1,4/7/2022,14:40:00,-17.5676907,-149.8705731,1139.83,186.07,1003.2,55.63,2585.05,Vai'anae/Atiha,SW,Fringing reef,Vaianae,NA,NA,NA,0.013068266,0.016288766,0.012048662,0.01425433,0,0,0.84526326,3.442701452,0.722030084,2.047591761,0.09949990594572564,1.7849690966967837
id_1038,14,2022,2022-April,NA,0.604264037,29.87307417,49.44,0.11,0.78,0.63,1.43,4/12/2022,11:30:00,-17.58281082,-149.8662589,438.96999999999997,916.93,1695.09,242.68,1458.68,Vai'anae/Atiha,SW,Mid lagoon,Vaianae,NA,NA,NA,0.012845276,0.039869672,0.014629537,0.018276103,0.052124611,0,0.800473558,0.647519592,0.903853053,1.920586673,0.8951841187934606,15.470093799256336
id_1039,15,2022,2022-April,NA,NA,NA,NA,0.34,0.95,0.75,1.78,4/12/2022,15:00:00,-17.58035,-149.8535,1619.6,112.04,1974.71,6.73,NA,NA,SW,NA,NA,NA,NA,NA,0.014861479,0.074575252,0.014737815,0.01988371,0.092633762,0.018057493,0.741200437,0.643683527,0.913857014,1.9517581450000001,0.28515911974601693,4.94296364910862
id_1040,16,2022,2022-April,NA,0.807009148,26.87262936,33.3,0.14,1.39,0.89,2.49,4/17/2022,11:10:00,-17.5869498,-149.8426075,1190.12,149.86,1101.59,315.22,149.86,Vai'anae/Atiha,SW,Bay,Maatea,NA,NA,NA,0.02770384,0.129334442,0.028223997,0.037331996,0.06521888,0.026719591,0.756026997,0.843855295,0.806545169,1.910736827,0.4280346268754109,7.179155129466086
id_1041,17,2022,2022-April,NA,0.667379734,27.71912966,41.53,0.13,0.91,0.99,2.81,4/17/2022,11:45:00,-17.59328585,-149.8390346,683.48,215.33,607.2900000000001,349.81,768.71,Vai'anae/Atiha,SW,Fringing reef,Maatea,NA,NA,NA,0.022060235,0.091654124,0.0203866,0.029790948,0.0470466,0.036244511,0.684321963,0.760919746,0.829375556,1.846656782,NA,NA
id_1042,19,2022,2022-April,NA,0.623290708,29.72293874,47.69,0.13,0.62,0.73,2.43,4/17/2022,12:00:00,-17.59828926,-149.8398006,193.07,735.4599999999999,334.74,282.26,1236.87,Vai'anae/Atiha,SW,Reef crest,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4355356405420002,7.630807835890605
id_1043,20,2022,2022-April,NA,0.521558201,30.24674899,57.99,0.13,0.72,0.91,2.49,4/17/2022,12:30:00,-17.60238365,-149.8303391,222.85000000000002,1215.01,1419.62,1366.33,2079.74,Vai'anae/Atiha,SW,Reef crest,Maatea,NA,NA,NA,0.014037518,0.05247045,0.014667875,0.020188035,0.056217262,0.030695266,0.726562806,0.59595233,1.029150999,2.183944677,0.6481677720548646,11.065725666913922
id_1044,21,2022,2022-April,NA,0.751401845,27.09937715,36.07,0.12,0.96,1.4,2.52,4/17/2022,13:35:00,-17.59344385,-149.826245,1240.6799999999998,142.84,1829.11,1610.68,1925.87,Vai'anae/Atiha,SW,Fringing reef,Maatea,NA,NA,NA,0.017691508,0.051524906,0.016874449,0.025571206,0.029592845,0.027888755,0.659900387,1.033819578,0.76508749,2.040659607,0.31498866556232075,5.524680989028033
id_1045,22,2022,2022-April,NA,0.483377515,31.14515414,64.43,0.1,0.75,0.19,1.74,4/18/2022,10:45:00,-17.60326945,-149.810896,238.14,1246.02,3451.57,865.13,1246.02,Ma'atea,SW,Reef crest,Maatea,NA,NA,NA,0.014010891,0.222938791,0.014571714,0.019360424,0.079089563,0.039727878,0.752654664,0.358408875,1.047098457,2.370006499,0.49907711975978436,8.688797591894602
id_1046,24,2022,2022-April,NA,0.537550957,28.32602056,52.69,0.12,1.01,0.64,2.65,4/18/2022,13:15:00,-17.59325316,-149.8095427,1244.37,153.45000000000002,3031.16,168.45,153.45,Ma'atea,SW,Fringing reef,Maatea,NA,NA,NA,0.015784143,0.092087086,0.016351425,0.019455241,0.030309569,0.01802061,0.840463745,0.942968062,0.764335261,1.792497156,0.33586739313369135,6.133922135441945
id_1047,25,2022,2022-April,NA,0.684679849,28.10979282,41.06,0.13,0.54,0.68,2.79,4/13/2022,11:35:00,-17.59436904,-149.8067542,1115.81,313.51,2895.1,119.94,313.51,Ma'atea,SW,Fringing reef,Maatea,NA,NA,NA,0.011987585,0.041394067,0.012248384,0.017873852,0,0,0.685268262,1.643214787,0.880065626,1.968675995,0.3801184962145144,7.3130898549254635
id_1048,26,2022,2022-April,NA,0.62240598,25.78774079,41.43,0.09,0.86,0.4,2.43,4/18/2022,11:28:00,-17.59146245,-149.8037116,1023.71,172.28,2420.52,113.71,172.28,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,0.01293275,0.101946159,0.014793545,0.014664176,0.052483177,0.021608259,1.008822168,0.562819182,0.850507571,1.815334676,0.7658301526666162,13.742806888347614
id_1049,27,2022,2022-April,NA,0.434019184,30.47699175,70.22,0.11,0.7,0.18,0.17,4/18/2022,12:33:00,-17.59423829,-149.7964097,184.20999999999998,996.38,2225.84,450.33,996.38,Ma'atea,SE,Reef crest,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.823610498436995,14.243857966219501
id_1050,28,2022,2022-April,NA,0.470422015,30.18068995,64.16,0.12,0.68,0.5,2.45,4/17/2022,14:45:00,-17.59882126,-149.8193942,695.02,685.7800000000001,4218.68,838.91,1176.93,Ma'atea,SW,Mid lagoon,Maatea,NA,NA,NA,0.012058365,0.049598697,0.013613509,0.018548964,0.034969249,0.005100128,0.733922859,1.089186126,0.94891948,2.004009369,0.20379928116422574,3.501586053651346
id_1051,29,2022,2022-April,NA,0.519069162,29.63315814,57.09,0.13,0.7,0.82,2.58,4/17/2022,13:05:00,-17.59742064,-149.8283843,789.87,623.66,5084.49,1653.55,1930.09,Ma'atea,SW,Mid lagoon,Maatea,NA,NA,NA,0.012210447,0.114743472,0.011996773,0.020202156,0.031325557,0.027520691,0.593836277,0.603318479,0.857160947,2.179457666,0.1867699802777411,3.2627609750474074
id_1052,31,2022,2022-April,NA,0.578067722,31.03074265,53.68,0.12,0.74,0.57,1.54,4/13/2022,11:15:00,-17.59795985,-149.8038875,661.3,783.4399999999999,2988.9700000000003,212.1,783.44,Ma'atea,SW,Mid lagoon,Maatea,NA,NA,NA,0.007356132,0.014561344,0.009117872,0.011527037,0,0,0.790998699,1.871812906,0.689210915,2.126145006,NA,NA
id_1053,32,2022,2022-April,NA,0.457414955,27.78722695,60.75,0.12,0.69,0.49,1.37,4/18/2022,12:01:00,-17.59291001,-149.7998923,576.01,609.09,2294.73,76.72,609.09,Ma'atea,SE,Mid lagoon,Maatea,NA,NA,NA,0.008707799,0.043563295,0.009482399,0.010092607,0,0,0.939539052,0.882300652,0.69484687999999994,2.000491331,1.1456180302606327,19.75394743358395
id_1054,33,2022,2022-April,NA,0.587218702,29.20578163,49.74,0.1,0.68,0.55,2.49,4/17/2022,15:41:00,-17.58718274,-149.7909091,146.28,1040.07,1288.52,426.5,1040.07,Ma'atea,SE,Reef crest,Maatea,NA,NA,NA,0.011232358,0.137186942,0.011968656,0.012792467,0.050262152,0.001131106,0.935601867,0.489865498,1.008308361,1.799678835,1.28502755432688,22.39988580753652
id_1055,34,2022,2022-April,NA,0.481971695,27.55153706,57.16,0.09,0.67,0.55,2.43,4/17/2022,14:46:00,-17.58067293,-149.7936002,715.64,462.97999999999996,815.1700000000001,115.53,697,Ma'atea,SE,Mid lagoon,Maatea,NA,NA,NA,0.013394177,0.06674252,0.012636663,0.024980105,0.018774361,0,0.505869078,0.761431117,0.721371867,2.249552639,0.7415368686908251,13.965193060759418
id_1056,35,2022,2022-April,NA,0.697395179,26.63351747,38.19,0.16,0.75,0.48,2.5,4/17/2022,16:10:00,-17.58383224,-149.7985487,1040.1699999999998,157.41,1436.85,60.1,157.41,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6453000848394458,11.52647191179758
id_1057,36,2022,2022-April,NA,0.58644823,25.21047744,42.99,0.17,1.36,1.33,2.82,4/17/2022,14:15:00,-17.57943392,-149.7968348,1060.36,100.49000000000001,997.76,7.85,464.16,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,0.023307706,0.058187799,0.024933034,0.024659735,0.030848366,0,1.0110828,1.220514871,0.745641131,1.83085333,0.8591382015424786,16.990620951165454
id_1058,37,2022,2022-April,NA,0.57564029,26.00300168,45.17,0.1,0.81,0.64,1.36,4/17/2022,13:35:00,-17.57349375,-149.7942877,855.19,245.76,723.21,10.42,1146.81,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,0.023495858,0.100881835,0.02534054,0.026394415,0.058492429,0,0.960072038,0.891052492,0.883455322,2.057792453,0.5963048315492833,11.815688671198656
id_1059,38,2022,2022-April,NA,0.623395646,27.60458882,44.28,0.12,0.78,0.99,2.82,4/17/2022,11:00:00,-17.56786983,-149.7925031,743.42,71.41000000000001,789.05,16.36,1531.14,Afareaitu,SE,Fringing reef,Haumi,NA,NA,NA,0.014293834,0.177855333,0.012616851,0.034964957,0.033636653,0,0.360842735,0.331368011,0.542523262,2.97533877,0.2854951647513116,5.064460229369357
id_1060,39,2022,2022-April,NA,0.552877459,27.53710238,49.81,0.1,0.72,1.01,2.73,4/17/2022,12:30:00,-17.57239278,-149.7883265,212.17,531.66,144.03,6.98,1634.15,Ma'atea,SE,Reef pass,Haumi,NA,NA,NA,0.011377498,0.118271868,0.012631368,0.011947301,0.049661534,0,1.057257024,0.653627427,0.811956447,1.948787456,1.3186247565072668,23.030243315364327
id_1061,40,2022,2022-April,NA,0.605070448,26.02487855,43.01,0.13,0.71,0.62,1.62,4/17/2022,12:58:00,-17.57566885,-149.7885266,247.25,762.66,47.99,10.44,1360.37,Ma'atea,SE,Reef pass,Maatea,NA,NA,NA,0.015610478,0.0465053,0.016186534,0.025145159,0,0,0.643723681,1.867646651,0.90971649,2.037035797,1.33039236777118,23.791703263602155
id_1062,41,2022,2022-April,NA,0.604084355,28.72978088,47.56,0.12,0.72,0.51,2.44,4/17/2022,12:03:00,-17.57019438,-149.7873946,158.87,560.6700000000001,286.59,186.46,1577.78,Afareaitu,SE,Reef crest,Haumi,NA,NA,NA,0.015534897,0.046051309,0.017293616,0.019028815,0.012883619,0.016436966,0.908812047,0.898440545,0.766404457,2.034607272,0.7279852626558104,12.810036357268224
id_1063,42,2022,2022-April,NA,0.505866813,26.68852804,52.76,0.11,0.74,1.09,3.34,4/17/2022,11:33:00,-17.56927254,-149.7896573,410.71999999999997,323.84000000000003,447.09,50.95,1508.11,Afareaitu,SE,Mid lagoon,Haumi,NA,NA,NA,0.028700512,0.187833784,0.026256285,0.036341218,0.130361985,0.069096173,0.72249327,0.546014597,0.998381683,2.064012815,0.2793145957577797,4.839355207073168
id_1064,43,2022,2022-April,NA,0.507491777,29.67837919,58.48,0.66,0.42,0.49,1.47,4/16/2022,15:45:00,-17.56248479,-149.7830339,142.29,725.56,616.58,321.63,966.93,Afareaitu,SE,Reef crest,Haumi,NA,NA,NA,0.011503113,0.090064975,0.011402495,0.016844653,0.129649001,0.054175894,0.676920767,0.373429601,0.917842736,2.254918671,0.7750175460247236,13.659053654841165
id_1065,44,2022,2022-April,NA,0.4294077,27.58913779,64.25,0.1,0.61,0.31,2.06,4/16/2022,15:13:00,-17.56150126,-149.7854925,415.85,462.78,654.2800000000001,63.36,725.67,Afareaitu,SE,Mid lagoon,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5687612964092305,9.930463996241153
id_1066,45,2022,2022-April,NA,0.681804093,26.53232625,38.91,0.16,0.75,0.9,1.5,4/16/2022,16:30:00,-17.56024699,-149.7891006,792.25,58.15,962.07,10.49,502.16,Afareaitu,SE,Fringing reef,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1960597144286005,21.313244313130717
id_1067,46,2022,2022-April,NA,0.638582581,27.13201426,42.49,0.16,0.76,0.54,1.04,4/16/2022,14:45:00,-17.55798848,-149.7809429,270.05,828.24,81.8,20.75,889.08,Afareaitu,SE,Reef pass,Haumi,NA,NA,NA,0.011652838,0.057011797,0.012452938,0.017084913,0.037111612,0.026808505,0.728885117,0.641384231,0.862252505,1.925040792,0.5215305232271112,8.885379224167403
id_1068,47,2022,2022-April,NA,0.528649245,30.65351859,57.98,0.13,0.68,0.31,1.14,4/12/2022,15:30:00,-17.59313297,-149.8546619,185.33,905.3,841.61,182.05,905.3,Vai'anae/Atiha,SW,Reef crest,Vaianae,NA,NA,NA,0.019451393,0.105006067,0.021620931,0.02630833,0.04767198,0,0.821828329,0.818993431,0.902093132,2.062366586,1.1950081448194376,20.708352225728046
id_1069,48,2022,2022-April,NA,0.621250388,27.29709711,43.94,0.13,0.72,0.66,2.45,4/17/2022,15:15:00,-17.59491873,-149.8171821,128.75,346.82,2717.7,427.58,784.59,Ma'atea,SW,Fringing reef,Maatea,NA,NA,NA,0.010191814,0.037147766,0.010081911,0.014863449,0.032747649,0.035497606,0.678302267,0.867811038,0.999906753,2.144423919,0.6169928016857045,10.795331303911848
id_1069,48,2022,2022-April,NA,0.621250388,27.29709711,43.94,0.13,0.72,0.66,2.45,4/17/2022,15:15:00,-17.59491873,-149.8171821,128.75,346.82,2717.7,427.58,784.59,Ma'atea,SW,Fringing reef,Maatea,NA,NA,NA,0.010191814,0.037147766,0.010081911,0.014863449,0.032747649,0.035497606,0.678302267,0.867811038,0.999906753,2.144423919,0.6496762264989044,12.144016873899707
id_1070,49,2022,2022-April,NA,0.569728827,28.37814653,49.81,0.15,1.91,0.19,1.06,4/12/2022,11:00:00,-17.57717782,-149.8610173,1231.6299999999999,91.75,1836.86,222.89,1030.01,Vai'anae/Atiha,SW,Fringing reef,Vaianae,NA,NA,NA,0.019860337,0.074478439,0.020611007,0.02370557,0.002478829,0,0.869458389,2.224389718,0.850459393,1.775102122,0.015246728159244225,0.2547300129972871
id_1071,50,2022,2022-April,NA,0.621190033,31.99834542,51.51,0.1,0.68,0.57,1.54,4/13/2022,10:35:00,-17.60194159,-149.8021502,211.9,1257.27,3234.36,669.18,1257.27,Ma'atea,SW,Reef crest,Maatea,NA,NA,NA,0.007703995,0.063364203,0.008726952,0.012401041,0,0,0.7037274,1.220576078,0.617918371,2.042983911,1.3673125966941524,23.083043140637745
id_1072,51,2022,2022-April,NA,0.646806177,27.43140191,42.41,0.11,1.6,0.56,2.02,4/16/2022,14:10:00,-17.55479179,-149.7891155,1180.53,76.43,1010.89,36.81,76.43,Afareaitu,SE,Bay,Haumi,NA,NA,NA,0.016159747,0.167109451,0.016314418,0.020863544,0.041446765000000003,0.016686976,0.781958113,0.499869356,0.82380377,1.92866646,0.5409426714951439,8.896982550471481
id_1073,52,2022,2022-April,NA,0.603256537,27.57687787,45.71,0.15,0.73,0.86,1.76,4/16/2022,12:32:00,-17.54829758,-149.780663,826.05,158.26999999999998,703.99,21.58,158.27,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,0.00944925,0.026543689,0.011073809,0.011609331,0.020463777,0.003895629,0.953871435,1.050403599,0.897075454,1.574568572,0.29264128438933684,5.187281209130855
id_1074,53,2022,2022-April,NA,0.604969673,26.79782649,44.3,0.11,2.27,0.95,1.74,4/16/2022,12:01:00,-17.54553717,-149.7782538,746.75,75.64999999999999,891.24,24,713.59,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,0.024650437,0.058356387,0.025538735,0.028396804,0.045931417,0.035625648,0.899352451,1.130168653,0.776086423,1.747896018,0.45273481631352985,8.186520693573517
id_1075,54,2022,2022-April,NA,0.592961359,30.65839189,51.7,0.11,0.65,0.39,2.06,4/15/2022,15:32:00,-17.54048841,-149.773951,786.2,86.26,1524.43,12.37,1514.31,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,0.015423365,0.091864401,0.015996405000000002,0.02049759,0.039176325,0.024219889,0.780404188,0.640762736,0.763780306,2.177784627,0.13805843258052525,2.359847838818246
id_1076,55,2022,2022-April,NA,0.555905071,26.36935725,47.44,0.11,0.42,0.36,1.63,4/16/2022,10:39:00,-17.5438892,-149.7747479,591.07,58.68,1139.2,12.79,1142.44,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,0.011851634,0.046226965,0.011738826,0.017319699,0.031453376,0.013222023,0.677773071,0.54865166,0.879109715,1.913427041,0.2908784351852505,5.300230768476321
id_1077,56,2022,2022-April,NA,0.534636548,30.1853499,56.46,0.1,0.68,0.76,1.89,4/15/2022,14:59:00,-17.54065563,-149.7703816,502.09,380.81,1612.56,278.65,1731.75,Afareaitu,SE,Mid lagoon,Farehau,NA,NA,NA,0.010769867,0.036236125,0.010464737,0.017329428,0.024221253,0.020460757,0.603870885,0.707133377,0.757217815,2.251429615,0.1716758391292926,3.0468793139279255
id_1078,57,2022,2022-April,NA,0.631399279,29.06984118,46.04,0.16,0.66,0.79,1.09,4/16/2022,10:05:00,-17.54170898,-149.7665665,147.79,790.24,1828.6,855.71,2017.57,Afareaitu,SE,Reef crest,Farehau,NA,NA,NA,0.029071413,0.224695154,0.023945902,0.045037956,0.157139407,0.076342082,0.531682696,0.353882206,0.892238416,2.402695656,0.7884739612340846,13.80105286211315
id_1079,58,2022,2022-April,NA,0.521235747,29.38077335,56.37,0.1,0.54,0.15,1.35,4/16/2022,11:15:00,-17.54808988,-149.7732428,175.48000000000002,520.22,734.88,332.01,1154.39,Afareaitu,SE,Reef crest,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.191153894856577,21.50165438434115
id_1080,59,2022,2022-April,NA,0.557246345,29.16866376,52.34,0.13,0.7,0.67,1.55,4/15/2022,16:00:00,-17.54354672,-149.7706065,302.74,441.53,1323.71,237.36,1552.66,Afareaitu,SE,Reef crest,Farehau,NA,NA,NA,0.011528374,0.041400992,0.01128486,0.016751367,0.031950301,0.018020179,0.673668031,0.520792529,0.832059278,2.165393866,0.7906851161501832,14.04943165016425
id_1081,60,2022,2022-April,NA,0.587961469,28.53965049,48.54,0.13,0.7,0.76,1.74,4/16/2022,12:58:00,-17.55227462,-149.7773983,328.61,700.53,184.94,32.56,844.67,Afareaitu,SE,Reef pass,Farehau,NA,NA,NA,0.010697373,0.045308254,0.010558373,0.016576517,0.028161164,0.024338486,0.636947654,0.427067207,0.751657295,2.261516063,1.213415967648727,21.58447050155877
id_1082,61,2022,2022-April,NA,0.557804559,28.3983545,50.91,0.16,0.76,3.26,3.13,4/15/2022,13:39:00,-17.5352866,-149.7726642,1133.76,63.21,1503.91,136,1313,Vai'are,SE,Fringing reef,Farehau,NA,NA,NA,0.0212586,0.117148708,0.022424713,0.024914252,0.085041208,0.042508702,0.90007572,0.739888376,0.933455172,2.36440077,0.4139203136412824,6.918696954045952
id_1083,62,2022,2022-April,NA,0.501615518,27.37840019,54.58,0.11,0.73,0.78,1.66,4/15/2022,12:56:00,-17.53598314,-149.7679931,645.6800000000001,550.59,1325.37,310.97,1580.7,Vai'are,SE,Mid lagoon,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5029895196799814,9.137732111686788
id_1084,63,2022,2022-April,NA,0.496217528,29.06393397,58.57,0.12,0.52,0.29,1.44,4/15/2022,14:18:00,-17.53573436,-149.7629378,161.5,1077.42,1210.08,801.16,1931.53,Vai'are,SE,Reef crest,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555237458601252,10.05337289781034
id_1085,64,2022,2022-April,NA,0.485157453,27.67425138,57.04,0.13,0.72,0.33,1.38,4/15/2022,12:20:00,-17.52938876,-149.7673331,477.45,642,620.65,104.41,1153.49,Vai'are,SE,Mid lagoon,Farehau,NA,NA,NA,0.015500781,0.07034241,0.015211955,0.018124032,0.108128144,0.053845074,0.839325129,0.456031227,1.0129737,2.089637467,0.649389012630132,11.795066507504215
id_1086,65,2022,2022-April,NA,0.587917093,27.50250468,46.78,0.14,0.75,0.47,1.37,4/15/2022,11:10:00,-17.52484376,-149.7649524,318.12,1139.97,114.16999999999999,34.6,1265.84,Vai'are,SE,Reef pass,Farehau,NA,NA,NA,0.012679218,0.044330425,0.013344025,0.017182544,0.033877452,0.0293078,0.776603565,0.649734869,0.814697335,2.073731596,0.8287646479317459,14.933561072937593
id_1087,66,2022,2022-April,NA,0.535869619,25.84996639,48.24,0.16,0.87,0.39,1.49,4/15/2022,11:59:00,-17.52840162,-149.773503,1146.76,120.82,1093.3899999999999,22.11,586.52,Vai'are,SE,Fringing reef,Farehau,NA,NA,NA,0.022277769,0.145180294,0.021220402,0.03349458,0.12317153,0.049766069,0.633547344,0.593011451,1.014547318,2.202865233,0.5580597824102337,9.772104095778454
id_1088,67,2022,2022-April,NA,0.545821435,26.79773987,49.1,0.12,1.48,0.24,1.46,4/15/2022,16:30:00,-17.5226684,-149.7793687,1748.73,119.77,1603.81,11.56,119.77,Vai'are,SE,Bay,Farehau,NA,NA,NA,0.017378669,0.082431746,0.016635087,0.022364664,0.037557361,0.016035412,0.743811169,0.780171413,0.761431811,2.069311392,0.177398500584562,3.2695621736767566
id_1089,68,2022,2022-April,NA,0.583175915,25.64614332,43.98,0.15,1.25,1.12,1.79,4/14/2022,16:30:00,-17.52006574,-149.7738316,1147.06,100.21000000000001,1043.91,17.66,201.15,Vai'are,SE,Fringing reef,Teavaro,NA,NA,NA,0.022873289,0.029521084,0.026607649,0.023533577,0.034517629,0.010863852,1.130624911,2.250681917,0.849231561,1.9227792,0.48371389755808036,8.570941551523344
